Date,Block,Daily_Rainfall_mm
30-01-2014,Ammapettai,0.0
31-01-2014,Ammapettai,0.0
01-02-2014,Ammapettai,0.0
02-02-2014,Ammapettai,0.0
03-02-2014,Ammapettai,0.0
04-02-2014,Ammapettai,0.0
05-02-2014,Ammapettai,0.0
06-02-2014,Ammapettai,0.0028
07-02-2014,Ammapettai,0.0
08-02-2014,Ammapettai,0.0
09-02-2014,Ammapettai,0.0
10-02-2014,Ammapettai,0.0
11-02-2014,Ammapettai,0.0
12-02-2014,Ammapettai,0.0
13-02-2014,Ammapettai,0.0
14-02-2014,Ammapettai,0.0
15-02-2014,Ammapettai,3.1415
16-02-2014,Ammapettai,0.0
17-02-2014,Ammapettai,0.0
18-02-2014,Ammapettai,0.0
19-02-2014,Ammapettai,0.0
20-02-2014,Ammapettai,0.0
21-02-2014,Ammapettai,0.0
22-02-2014,Ammapettai,0.0
23-02-2014,Ammapettai,0.0
24-02-2014,Ammapettai,3.5998
25-02-2014,Ammapettai,0.0
26-02-2014,Ammapettai,0.0
27-02-2014,Ammapettai,0.0
28-02-2014,Ammapettai,0.0
01-03-2014,Ammapettai,0.0
02-03-2014,Ammapettai,0.0
03-03-2014,Ammapettai,0.0
04-03-2014,Ammapettai,0.0
05-03-2014,Ammapettai,0.014
06-03-2014,Ammapettai,0.0298
07-03-2014,Ammapettai,0.0
08-03-2014,Ammapettai,1.817
09-03-2014,Ammapettai,0.0
10-03-2014,Ammapettai,0.0
11-03-2014,Ammapettai,0.0
12-03-2014,Ammapettai,0.0
13-03-2014,Ammapettai,0.0
14-03-2014,Ammapettai,0.0
15-03-2014,Ammapettai,0.0
16-03-2014,Ammapettai,0.0
17-03-2014,Ammapettai,0.0
18-03-2014,Ammapettai,0.0
19-03-2014,Ammapettai,0.0
20-03-2014,Ammapettai,0.0
21-03-2014,Ammapettai,0.0
22-03-2014,Ammapettai,0.0
23-03-2014,Ammapettai,0.0
24-03-2014,Ammapettai,0.0
25-03-2014,Ammapettai,0.0
26-03-2014,Ammapettai,0.0
27-03-2014,Ammapettai,0.0
28-03-2014,Ammapettai,0.0
29-03-2014,Ammapettai,0.0
30-03-2014,Ammapettai,0.0
31-03-2014,Ammapettai,0.0
01-04-2014,Ammapettai,0.0
02-04-2014,Ammapettai,0.0
03-04-2014,Ammapettai,0.0
04-04-2014,Ammapettai,0.0
05-04-2014,Ammapettai,0.0
06-04-2014,Ammapettai,0.0
07-04-2014,Ammapettai,0.0
08-04-2014,Ammapettai,0.0
09-04-2014,Ammapettai,0.0
10-04-2014,Ammapettai,0.0
11-04-2014,Ammapettai,0.0
12-04-2014,Ammapettai,0.0
13-04-2014,Ammapettai,0.0
14-04-2014,Ammapettai,0.0
15-04-2014,Ammapettai,0.0
16-04-2014,Ammapettai,0.0
17-04-2014,Ammapettai,0.0
18-04-2014,Ammapettai,0.0
19-04-2014,Ammapettai,0.0
20-04-2014,Ammapettai,0.0
21-04-2014,Ammapettai,0.0
22-04-2014,Ammapettai,0.0441
23-04-2014,Ammapettai,0.0
24-04-2014,Ammapettai,0.0
25-04-2014,Ammapettai,0.0
26-04-2014,Ammapettai,0.0
27-04-2014,Ammapettai,0.0
28-04-2014,Ammapettai,0.8006
29-04-2014,Ammapettai,0.0
30-04-2014,Ammapettai,0.0695
01-05-2014,Ammapettai,0.0
02-05-2014,Ammapettai,0.2454
03-05-2014,Ammapettai,8.1018
04-05-2014,Ammapettai,0.895
05-05-2014,Ammapettai,32.7892
06-05-2014,Ammapettai,28.4672
07-05-2014,Ammapettai,24.9996
08-05-2014,Ammapettai,54.0338
09-05-2014,Ammapettai,0.0
10-05-2014,Ammapettai,0.0
11-05-2014,Ammapettai,0.0
12-05-2014,Ammapettai,0.0
13-05-2014,Ammapettai,0.0
14-05-2014,Ammapettai,3.4833
15-05-2014,Ammapettai,2.0523
16-05-2014,Ammapettai,0.0
17-05-2014,Ammapettai,0.0
18-05-2014,Ammapettai,0.2578
19-05-2014,Ammapettai,0.008
20-05-2014,Ammapettai,0.0
21-05-2014,Ammapettai,0.0
22-05-2014,Ammapettai,5.485
23-05-2014,Ammapettai,10.8705
24-05-2014,Ammapettai,10.685
25-05-2014,Ammapettai,2.7878
26-05-2014,Ammapettai,13.2224
27-05-2014,Ammapettai,0.0
28-05-2014,Ammapettai,0.5725
29-05-2014,Ammapettai,0.0276
30-05-2014,Ammapettai,0.0
31-05-2014,Ammapettai,0.0
01-06-2014,Ammapettai,0.0
02-06-2014,Ammapettai,10.4471
03-06-2014,Ammapettai,0.7736
04-06-2014,Ammapettai,0.0
05-06-2014,Ammapettai,1.4535
06-06-2014,Ammapettai,0.7047
07-06-2014,Ammapettai,0.0
08-06-2014,Ammapettai,0.0
09-06-2014,Ammapettai,3.2495
10-06-2014,Ammapettai,0.0
11-06-2014,Ammapettai,0.0
12-06-2014,Ammapettai,0.0
13-06-2014,Ammapettai,0.5856
14-06-2014,Ammapettai,1.801
15-06-2014,Ammapettai,0.0
16-06-2014,Ammapettai,0.0
17-06-2014,Ammapettai,0.0
18-06-2014,Ammapettai,0.0
19-06-2014,Ammapettai,0.0
20-06-2014,Ammapettai,0.0
21-06-2014,Ammapettai,0.0
22-06-2014,Ammapettai,0.0
23-06-2014,Ammapettai,0.0
24-06-2014,Ammapettai,0.0
25-06-2014,Ammapettai,0.0
26-06-2014,Ammapettai,0.0
27-06-2014,Ammapettai,0.0
28-06-2014,Ammapettai,0.0
29-06-2014,Ammapettai,3.8711
30-06-2014,Ammapettai,5.7397
01-07-2014,Ammapettai,3.009
02-07-2014,Ammapettai,0.264
03-07-2014,Ammapettai,0.0
04-07-2014,Ammapettai,0.0
05-07-2014,Ammapettai,0.8292
06-07-2014,Ammapettai,2.1874
07-07-2014,Ammapettai,0.4576
08-07-2014,Ammapettai,1.4672
09-07-2014,Ammapettai,0.3826
10-07-2014,Ammapettai,1.4722
11-07-2014,Ammapettai,0.032
12-07-2014,Ammapettai,0.3021
13-07-2014,Ammapettai,0.0
14-07-2014,Ammapettai,0.0
15-07-2014,Ammapettai,0.0
16-07-2014,Ammapettai,0.0
17-07-2014,Ammapettai,0.0
18-07-2014,Ammapettai,0.0
19-07-2014,Ammapettai,0.543
20-07-2014,Ammapettai,0.0
21-07-2014,Ammapettai,1.2842
22-07-2014,Ammapettai,0.0
23-07-2014,Ammapettai,0.0
24-07-2014,Ammapettai,0.0
25-07-2014,Ammapettai,0.076
26-07-2014,Ammapettai,2.2359
27-07-2014,Ammapettai,5.8364
28-07-2014,Ammapettai,0.0
29-07-2014,Ammapettai,1.636
30-07-2014,Ammapettai,0.0
31-07-2014,Ammapettai,0.0
01-08-2014,Ammapettai,0.0
02-08-2014,Ammapettai,0.1051
03-08-2014,Ammapettai,0.0
04-08-2014,Ammapettai,0.0
05-08-2014,Ammapettai,0.0
06-08-2014,Ammapettai,0.0
07-08-2014,Ammapettai,9.6111
08-08-2014,Ammapettai,7.2492
09-08-2014,Ammapettai,8.0318
10-08-2014,Ammapettai,6.7585
11-08-2014,Ammapettai,1.9806
12-08-2014,Ammapettai,0.0541
13-08-2014,Ammapettai,7.8109
14-08-2014,Ammapettai,6.7205
15-08-2014,Ammapettai,5.6309
16-08-2014,Ammapettai,16.1041
17-08-2014,Ammapettai,15.4335
18-08-2014,Ammapettai,6.2589
19-08-2014,Ammapettai,0.0952
20-08-2014,Ammapettai,9.9133
21-08-2014,Ammapettai,3.5185
22-08-2014,Ammapettai,4.7332
23-08-2014,Ammapettai,4.7025
24-08-2014,Ammapettai,0.0
25-08-2014,Ammapettai,1.1528
26-08-2014,Ammapettai,0.0
27-08-2014,Ammapettai,23.3295
28-08-2014,Ammapettai,0.0
29-08-2014,Ammapettai,0.0
30-08-2014,Ammapettai,0.0
31-08-2014,Ammapettai,0.0
01-09-2014,Ammapettai,0.0
02-09-2014,Ammapettai,0.0
03-09-2014,Ammapettai,0.0
04-09-2014,Ammapettai,9.4916
05-09-2014,Ammapettai,15.2064
06-09-2014,Ammapettai,2.8599
07-09-2014,Ammapettai,4.7556
08-09-2014,Ammapettai,0.0
09-09-2014,Ammapettai,1.7817
10-09-2014,Ammapettai,0.0
11-09-2014,Ammapettai,0.0
12-09-2014,Ammapettai,0.0
13-09-2014,Ammapettai,0.0
14-09-2014,Ammapettai,4.6411
15-09-2014,Ammapettai,12.2014
16-09-2014,Ammapettai,0.0
17-09-2014,Ammapettai,0.0
18-09-2014,Ammapettai,0.0
19-09-2014,Ammapettai,1.3614
20-09-2014,Ammapettai,0.0
21-09-2014,Ammapettai,0.0
22-09-2014,Ammapettai,0.0
23-09-2014,Ammapettai,0.0
24-09-2014,Ammapettai,0.0
25-09-2014,Ammapettai,0.0
26-09-2014,Ammapettai,6.9451
27-09-2014,Ammapettai,2.1889
28-09-2014,Ammapettai,0.0
29-09-2014,Ammapettai,0.0
30-09-2014,Ammapettai,0.0
01-10-2014,Ammapettai,0.0
02-10-2014,Ammapettai,0.0
03-10-2014,Ammapettai,0.0
04-10-2014,Ammapettai,0.0
05-10-2014,Ammapettai,0.0
06-10-2014,Ammapettai,1.4134
07-10-2014,Ammapettai,23.1469
08-10-2014,Ammapettai,21.3986
09-10-2014,Ammapettai,13.9044
10-10-2014,Ammapettai,14.9211
11-10-2014,Ammapettai,0.0
12-10-2014,Ammapettai,12.5038
13-10-2014,Ammapettai,0.6335
14-10-2014,Ammapettai,6.3097
15-10-2014,Ammapettai,8.9459
16-10-2014,Ammapettai,0.0
17-10-2014,Ammapettai,25.1742
18-10-2014,Ammapettai,32.0918
19-10-2014,Ammapettai,29.8228
20-10-2014,Ammapettai,35.9608
21-10-2014,Ammapettai,7.1348
22-10-2014,Ammapettai,6.4836
23-10-2014,Ammapettai,2.5591
24-10-2014,Ammapettai,4.4835
25-10-2014,Ammapettai,6.0892
26-10-2014,Ammapettai,0.0669
27-10-2014,Ammapettai,0.0
28-10-2014,Ammapettai,0.0
29-10-2014,Ammapettai,0.5159
30-10-2014,Ammapettai,0.0534
31-10-2014,Ammapettai,32.032
01-11-2014,Ammapettai,4.3908
02-11-2014,Ammapettai,11.7175
03-11-2014,Ammapettai,10.8978
04-11-2014,Ammapettai,4.4931
05-11-2014,Ammapettai,3.0823
06-11-2014,Ammapettai,0.0
07-11-2014,Ammapettai,0.0
08-11-2014,Ammapettai,0.0
09-11-2014,Ammapettai,0.0
10-11-2014,Ammapettai,3.7339
11-11-2014,Ammapettai,0.0
12-11-2014,Ammapettai,26.467
13-11-2014,Ammapettai,22.0956
14-11-2014,Ammapettai,0.0277
15-11-2014,Ammapettai,0.0
16-11-2014,Ammapettai,0.0
17-11-2014,Ammapettai,0.0
18-11-2014,Ammapettai,18.8281
19-11-2014,Ammapettai,0.0
20-11-2014,Ammapettai,9.2013
21-11-2014,Ammapettai,0.1605
22-11-2014,Ammapettai,0.2363
23-11-2014,Ammapettai,0.0
24-11-2014,Ammapettai,7.1051
25-11-2014,Ammapettai,6.5985
26-11-2014,Ammapettai,14.2878
27-11-2014,Ammapettai,21.8042
28-11-2014,Ammapettai,26.6043
29-11-2014,Ammapettai,13.87
30-11-2014,Ammapettai,0.0
01-12-2014,Ammapettai,27.7022
02-12-2014,Ammapettai,10.0178
03-12-2014,Ammapettai,0.0
04-12-2014,Ammapettai,0.0
05-12-2014,Ammapettai,0.0
06-12-2014,Ammapettai,0.0
07-12-2014,Ammapettai,0.0
08-12-2014,Ammapettai,0.0
09-12-2014,Ammapettai,2.7139
10-12-2014,Ammapettai,0.4943
11-12-2014,Ammapettai,0.0
12-12-2014,Ammapettai,0.0
13-12-2014,Ammapettai,0.0
14-12-2014,Ammapettai,0.0
15-12-2014,Ammapettai,0.0
16-12-2014,Ammapettai,0.0
17-12-2014,Ammapettai,0.0
18-12-2014,Ammapettai,3.7377
19-12-2014,Ammapettai,6.6999
20-12-2014,Ammapettai,30.0269
21-12-2014,Ammapettai,5.6403
22-12-2014,Ammapettai,1.6332
23-12-2014,Ammapettai,0.1225
24-12-2014,Ammapettai,3.4553
25-12-2014,Ammapettai,2.7429
26-12-2014,Ammapettai,7.4277
27-12-2014,Ammapettai,14.043
28-12-2014,Ammapettai,22.6537
29-12-2014,Ammapettai,1.6465
30-12-2014,Ammapettai,0.0
31-12-2014,Ammapettai,0.0
01-01-2015,Ammapettai,4.366
02-01-2015,Ammapettai,0.0
03-01-2015,Ammapettai,0.0
04-01-2015,Ammapettai,0.0
05-01-2015,Ammapettai,0.0
06-01-2015,Ammapettai,0.0
07-01-2015,Ammapettai,0.0
08-01-2015,Ammapettai,0.0
09-01-2015,Ammapettai,4.3759
10-01-2015,Ammapettai,0.0
11-01-2015,Ammapettai,0.0
12-01-2015,Ammapettai,0.0
13-01-2015,Ammapettai,0.0
14-01-2015,Ammapettai,0.0
15-01-2015,Ammapettai,0.0
16-01-2015,Ammapettai,0.0
17-01-2015,Ammapettai,0.0
18-01-2015,Ammapettai,0.0
19-01-2015,Ammapettai,0.0
20-01-2015,Ammapettai,0.0
21-01-2015,Ammapettai,0.0
22-01-2015,Ammapettai,0.0
23-01-2015,Ammapettai,0.0
24-01-2015,Ammapettai,0.0
25-01-2015,Ammapettai,0.0
26-01-2015,Ammapettai,0.0
27-01-2015,Ammapettai,0.0
28-01-2015,Ammapettai,0.0
29-01-2015,Ammapettai,0.0
30-01-2015,Ammapettai,0.0
31-01-2015,Ammapettai,0.0
01-02-2015,Ammapettai,0.0
02-02-2015,Ammapettai,0.0
03-02-2015,Ammapettai,0.0
04-02-2015,Ammapettai,0.0
05-02-2015,Ammapettai,0.0
06-02-2015,Ammapettai,0.0
07-02-2015,Ammapettai,0.0
08-02-2015,Ammapettai,0.0
09-02-2015,Ammapettai,0.0
10-02-2015,Ammapettai,0.0
11-02-2015,Ammapettai,0.0
12-02-2015,Ammapettai,0.0
13-02-2015,Ammapettai,0.0
14-02-2015,Ammapettai,0.0
15-02-2015,Ammapettai,0.0
16-02-2015,Ammapettai,0.4826
17-02-2015,Ammapettai,0.0
18-02-2015,Ammapettai,0.0
19-02-2015,Ammapettai,0.0
20-02-2015,Ammapettai,0.0
21-02-2015,Ammapettai,0.0
22-02-2015,Ammapettai,0.0
23-02-2015,Ammapettai,0.0
24-02-2015,Ammapettai,0.0
25-02-2015,Ammapettai,0.5237
26-02-2015,Ammapettai,0.0
27-02-2015,Ammapettai,0.0
28-02-2015,Ammapettai,0.003
01-03-2015,Ammapettai,0.0
02-03-2015,Ammapettai,0.1127
03-03-2015,Ammapettai,0.0
04-03-2015,Ammapettai,0.0
05-03-2015,Ammapettai,0.0
06-03-2015,Ammapettai,0.8723
07-03-2015,Ammapettai,0.0
08-03-2015,Ammapettai,0.0
09-03-2015,Ammapettai,0.0
10-03-2015,Ammapettai,0.0
11-03-2015,Ammapettai,0.0
12-03-2015,Ammapettai,0.0
13-03-2015,Ammapettai,0.0
14-03-2015,Ammapettai,0.0589
15-03-2015,Ammapettai,0.0502
16-03-2015,Ammapettai,1.3795
17-03-2015,Ammapettai,0.0
18-03-2015,Ammapettai,0.1915
19-03-2015,Ammapettai,0.0
20-03-2015,Ammapettai,0.0
21-03-2015,Ammapettai,0.0
22-03-2015,Ammapettai,0.0
23-03-2015,Ammapettai,0.0
24-03-2015,Ammapettai,0.0
25-03-2015,Ammapettai,0.0
26-03-2015,Ammapettai,0.0
27-03-2015,Ammapettai,0.0
28-03-2015,Ammapettai,0.1618
29-03-2015,Ammapettai,0.0
30-03-2015,Ammapettai,0.0
31-03-2015,Ammapettai,0.0
01-04-2015,Ammapettai,0.0839
02-04-2015,Ammapettai,0.038
03-04-2015,Ammapettai,0.0
04-04-2015,Ammapettai,0.0
05-04-2015,Ammapettai,0.0
06-04-2015,Ammapettai,0.0
07-04-2015,Ammapettai,0.0
08-04-2015,Ammapettai,2.7516
09-04-2015,Ammapettai,0.0
10-04-2015,Ammapettai,0.0
11-04-2015,Ammapettai,0.0
12-04-2015,Ammapettai,10.1093
13-04-2015,Ammapettai,0.0
14-04-2015,Ammapettai,0.0
15-04-2015,Ammapettai,0.0
16-04-2015,Ammapettai,0.4479
17-04-2015,Ammapettai,4.2241
18-04-2015,Ammapettai,0.0224
19-04-2015,Ammapettai,4.2241
20-04-2015,Ammapettai,0.0
21-04-2015,Ammapettai,9.6187
22-04-2015,Ammapettai,0.0
23-04-2015,Ammapettai,0.0
24-04-2015,Ammapettai,9.5946
25-04-2015,Ammapettai,4.113
26-04-2015,Ammapettai,2.7729
27-04-2015,Ammapettai,1.7503
28-04-2015,Ammapettai,0.0
29-04-2015,Ammapettai,0.0
30-04-2015,Ammapettai,0.0
01-05-2015,Ammapettai,0.0
02-05-2015,Ammapettai,0.0
03-05-2015,Ammapettai,0.0
04-05-2015,Ammapettai,9.4409
05-05-2015,Ammapettai,0.0
06-05-2015,Ammapettai,0.0
07-05-2015,Ammapettai,0.0
08-05-2015,Ammapettai,11.5666
09-05-2015,Ammapettai,0.0
10-05-2015,Ammapettai,14.7316
11-05-2015,Ammapettai,30.1018
12-05-2015,Ammapettai,33.4898
13-05-2015,Ammapettai,27.0734
14-05-2015,Ammapettai,15.4696
15-05-2015,Ammapettai,11.049
16-05-2015,Ammapettai,35.6503
17-05-2015,Ammapettai,44.8132
18-05-2015,Ammapettai,7.6685
19-05-2015,Ammapettai,0.0
20-05-2015,Ammapettai,0.0
21-05-2015,Ammapettai,0.0
22-05-2015,Ammapettai,0.0
23-05-2015,Ammapettai,0.0
24-05-2015,Ammapettai,0.0
25-05-2015,Ammapettai,0.0
26-05-2015,Ammapettai,0.0
27-05-2015,Ammapettai,29.2429
28-05-2015,Ammapettai,0.0
29-05-2015,Ammapettai,0.0
30-05-2015,Ammapettai,0.0
31-05-2015,Ammapettai,0.7595
01-06-2015,Ammapettai,0.0
02-06-2015,Ammapettai,2.7905
03-06-2015,Ammapettai,1.4155
04-06-2015,Ammapettai,0.816
05-06-2015,Ammapettai,1.8825
06-06-2015,Ammapettai,0.0
07-06-2015,Ammapettai,0.0
08-06-2015,Ammapettai,0.0
09-06-2015,Ammapettai,3.7929
10-06-2015,Ammapettai,0.0
11-06-2015,Ammapettai,3.0961
12-06-2015,Ammapettai,0.0
13-06-2015,Ammapettai,0.8794
14-06-2015,Ammapettai,0.0
15-06-2015,Ammapettai,0.0
16-06-2015,Ammapettai,3.4059
17-06-2015,Ammapettai,3.5275
18-06-2015,Ammapettai,2.6292
19-06-2015,Ammapettai,0.9929
20-06-2015,Ammapettai,0.1029
21-06-2015,Ammapettai,0.0
22-06-2015,Ammapettai,0.0
23-06-2015,Ammapettai,2.3139
24-06-2015,Ammapettai,0.0
25-06-2015,Ammapettai,0.0
26-06-2015,Ammapettai,0.0
27-06-2015,Ammapettai,0.0
28-06-2015,Ammapettai,0.0
29-06-2015,Ammapettai,1.9992
30-06-2015,Ammapettai,0.0
01-07-2015,Ammapettai,0.0
02-07-2015,Ammapettai,0.0
03-07-2015,Ammapettai,0.0
04-07-2015,Ammapettai,0.0
05-07-2015,Ammapettai,0.0
06-07-2015,Ammapettai,0.0
07-07-2015,Ammapettai,0.0
08-07-2015,Ammapettai,0.0
09-07-2015,Ammapettai,0.0
10-07-2015,Ammapettai,1.6345
11-07-2015,Ammapettai,1.7751
12-07-2015,Ammapettai,0.0
13-07-2015,Ammapettai,0.0
14-07-2015,Ammapettai,0.0241
15-07-2015,Ammapettai,0.0074
16-07-2015,Ammapettai,0.0
17-07-2015,Ammapettai,0.0
18-07-2015,Ammapettai,1.2155
19-07-2015,Ammapettai,1.2565
20-07-2015,Ammapettai,0.0593
21-07-2015,Ammapettai,2.3992
22-07-2015,Ammapettai,1.9008
23-07-2015,Ammapettai,0.0
24-07-2015,Ammapettai,0.0
25-07-2015,Ammapettai,0.0
26-07-2015,Ammapettai,4.4297
27-07-2015,Ammapettai,3.1199
28-07-2015,Ammapettai,3.4054
29-07-2015,Ammapettai,1.8958
30-07-2015,Ammapettai,0.1618
31-07-2015,Ammapettai,0.6142
01-08-2015,Ammapettai,2.6221
02-08-2015,Ammapettai,11.8862
03-08-2015,Ammapettai,5.2258
04-08-2015,Ammapettai,0.0
05-08-2015,Ammapettai,0.0
06-08-2015,Ammapettai,0.8774
07-08-2015,Ammapettai,0.0
08-08-2015,Ammapettai,0.0
09-08-2015,Ammapettai,0.0
10-08-2015,Ammapettai,0.0
11-08-2015,Ammapettai,0.0
12-08-2015,Ammapettai,0.6013
13-08-2015,Ammapettai,1.1992
14-08-2015,Ammapettai,7.5391
15-08-2015,Ammapettai,0.0
16-08-2015,Ammapettai,11.4207
17-08-2015,Ammapettai,2.4142
18-08-2015,Ammapettai,12.5326
19-08-2015,Ammapettai,0.0
20-08-2015,Ammapettai,0.0
21-08-2015,Ammapettai,19.7614
22-08-2015,Ammapettai,41.5709
23-08-2015,Ammapettai,4.7092
24-08-2015,Ammapettai,0.0
25-08-2015,Ammapettai,0.0
26-08-2015,Ammapettai,0.0441
27-08-2015,Ammapettai,0.0
28-08-2015,Ammapettai,0.0
29-08-2015,Ammapettai,0.0
30-08-2015,Ammapettai,0.0
31-08-2015,Ammapettai,0.0
01-09-2015,Ammapettai,0.0
02-09-2015,Ammapettai,0.0
03-09-2015,Ammapettai,21.8973
04-09-2015,Ammapettai,2.6246
05-09-2015,Ammapettai,14.5891
06-09-2015,Ammapettai,1.1622
07-09-2015,Ammapettai,10.833
08-09-2015,Ammapettai,1.2047
09-09-2015,Ammapettai,3.0707
10-09-2015,Ammapettai,0.7025
11-09-2015,Ammapettai,0.0145
12-09-2015,Ammapettai,1.9741
13-09-2015,Ammapettai,1.2947
14-09-2015,Ammapettai,3.5849
15-09-2015,Ammapettai,0.0
16-09-2015,Ammapettai,0.0
17-09-2015,Ammapettai,0.0687
18-09-2015,Ammapettai,0.0
19-09-2015,Ammapettai,6.0871
20-09-2015,Ammapettai,2.0567
21-09-2015,Ammapettai,0.0
22-09-2015,Ammapettai,0.0
23-09-2015,Ammapettai,0.0
24-09-2015,Ammapettai,1.1832
25-09-2015,Ammapettai,0.0
26-09-2015,Ammapettai,7.5254
27-09-2015,Ammapettai,5.2486
28-09-2015,Ammapettai,1.4045
29-09-2015,Ammapettai,11.283
30-09-2015,Ammapettai,0.0
01-10-2015,Ammapettai,11.0714
02-10-2015,Ammapettai,0.1457
03-10-2015,Ammapettai,13.1858
04-10-2015,Ammapettai,42.9684
05-10-2015,Ammapettai,20.5576
06-10-2015,Ammapettai,10.5205
07-10-2015,Ammapettai,4.9211
08-10-2015,Ammapettai,0.0
09-10-2015,Ammapettai,0.0
10-10-2015,Ammapettai,0.0
11-10-2015,Ammapettai,0.5354
12-10-2015,Ammapettai,0.0
13-10-2015,Ammapettai,0.0
14-10-2015,Ammapettai,0.0
15-10-2015,Ammapettai,0.0
16-10-2015,Ammapettai,0.0
17-10-2015,Ammapettai,0.0
18-10-2015,Ammapettai,0.0
19-10-2015,Ammapettai,0.0
20-10-2015,Ammapettai,0.0
21-10-2015,Ammapettai,0.0
22-10-2015,Ammapettai,0.0
23-10-2015,Ammapettai,0.0
24-10-2015,Ammapettai,0.0
25-10-2015,Ammapettai,0.032
26-10-2015,Ammapettai,6.1286
27-10-2015,Ammapettai,0.0
28-10-2015,Ammapettai,4.9982
29-10-2015,Ammapettai,11.2315
30-10-2015,Ammapettai,5.6294
31-10-2015,Ammapettai,14.0396
01-11-2015,Ammapettai,19.4406
02-11-2015,Ammapettai,11.7876
03-11-2015,Ammapettai,1.1585
04-11-2015,Ammapettai,17.2947
05-11-2015,Ammapettai,8.6045
06-11-2015,Ammapettai,8.411
07-11-2015,Ammapettai,18.1866
08-11-2015,Ammapettai,48.8525
09-11-2015,Ammapettai,47.3257
10-11-2015,Ammapettai,5.9196
11-11-2015,Ammapettai,5.4112
12-11-2015,Ammapettai,0.0
13-11-2015,Ammapettai,0.0
14-11-2015,Ammapettai,39.6614
15-11-2015,Ammapettai,33.9381
16-11-2015,Ammapettai,10.3358
17-11-2015,Ammapettai,0.0
18-11-2015,Ammapettai,1.518
19-11-2015,Ammapettai,7.2888
20-11-2015,Ammapettai,0.0
21-11-2015,Ammapettai,0.111
22-11-2015,Ammapettai,86.1451
23-11-2015,Ammapettai,13.6041
24-11-2015,Ammapettai,0.0
25-11-2015,Ammapettai,0.0
26-11-2015,Ammapettai,0.0
27-11-2015,Ammapettai,0.0746
28-11-2015,Ammapettai,0.09
29-11-2015,Ammapettai,22.5462
30-11-2015,Ammapettai,21.4902
01-12-2015,Ammapettai,31.0105
02-12-2015,Ammapettai,18.9193
03-12-2015,Ammapettai,47.7296
04-12-2015,Ammapettai,0.0
05-12-2015,Ammapettai,1.7064
06-12-2015,Ammapettai,25.0609
07-12-2015,Ammapettai,57.5832
08-12-2015,Ammapettai,55.1832
09-12-2015,Ammapettai,10.7085
10-12-2015,Ammapettai,0.0
11-12-2015,Ammapettai,9.1272
12-12-2015,Ammapettai,0.0
13-12-2015,Ammapettai,0.0
14-12-2015,Ammapettai,15.4154
15-12-2015,Ammapettai,0.0
16-12-2015,Ammapettai,0.0
17-12-2015,Ammapettai,0.0
18-12-2015,Ammapettai,0.0
19-12-2015,Ammapettai,0.0
20-12-2015,Ammapettai,0.0
21-12-2015,Ammapettai,0.0
22-12-2015,Ammapettai,0.0
23-12-2015,Ammapettai,0.0
24-12-2015,Ammapettai,0.0
25-12-2015,Ammapettai,0.0
26-12-2015,Ammapettai,0.0
27-12-2015,Ammapettai,0.0
28-12-2015,Ammapettai,17.7114
29-12-2015,Ammapettai,0.0
30-12-2015,Ammapettai,0.0
31-12-2015,Ammapettai,0.0
01-01-2016,Ammapettai,0.0
02-01-2016,Ammapettai,0.0
03-01-2016,Ammapettai,0.0
04-01-2016,Ammapettai,0.0
05-01-2016,Ammapettai,3.5302
06-01-2016,Ammapettai,0.4782
07-01-2016,Ammapettai,0.0
08-01-2016,Ammapettai,0.0
09-01-2016,Ammapettai,0.0
10-01-2016,Ammapettai,0.0
11-01-2016,Ammapettai,0.0334
12-01-2016,Ammapettai,3.4832
13-01-2016,Ammapettai,0.0
14-01-2016,Ammapettai,0.0
15-01-2016,Ammapettai,0.0
16-01-2016,Ammapettai,0.0
17-01-2016,Ammapettai,0.0
18-01-2016,Ammapettai,0.0
19-01-2016,Ammapettai,0.0
20-01-2016,Ammapettai,0.0
21-01-2016,Ammapettai,0.0
22-01-2016,Ammapettai,0.0
23-01-2016,Ammapettai,0.0
24-01-2016,Ammapettai,0.0
25-01-2016,Ammapettai,0.0
26-01-2016,Ammapettai,0.0489
27-01-2016,Ammapettai,0.0
28-01-2016,Ammapettai,0.0
29-01-2016,Ammapettai,0.0
30-01-2016,Ammapettai,0.0
31-01-2016,Ammapettai,0.0
01-02-2016,Ammapettai,0.0
02-02-2016,Ammapettai,0.3435
03-02-2016,Ammapettai,0.0
04-02-2016,Ammapettai,1.4092
05-02-2016,Ammapettai,0.0
06-02-2016,Ammapettai,2.0204
07-02-2016,Ammapettai,0.1679
08-02-2016,Ammapettai,0.0
09-02-2016,Ammapettai,0.0
10-02-2016,Ammapettai,0.0
11-02-2016,Ammapettai,0.0
12-02-2016,Ammapettai,0.0
13-02-2016,Ammapettai,0.0
14-02-2016,Ammapettai,0.0
15-02-2016,Ammapettai,0.0
16-02-2016,Ammapettai,0.0
17-02-2016,Ammapettai,0.0
18-02-2016,Ammapettai,0.0
19-02-2016,Ammapettai,0.0
20-02-2016,Ammapettai,0.0
21-02-2016,Ammapettai,0.0
22-02-2016,Ammapettai,0.0
23-02-2016,Ammapettai,0.0
24-02-2016,Ammapettai,0.0
25-02-2016,Ammapettai,0.0
26-02-2016,Ammapettai,0.0
27-02-2016,Ammapettai,0.0
28-02-2016,Ammapettai,0.0
29-02-2016,Ammapettai,0.0
