Date,block,SSM_m3m3
19-03-21,Thirukattupalli,0.182868977
20-03-21,Thirukattupalli,0.199440753
21-03-21,Thirukattupalli,0.280204345
22-03-21,Thirukattupalli,0.192386733
23-03-21,Thirukattupalli,0.18673185
24-03-21,Thirukattupalli,0.189740504
25-03-21,Thirukattupalli,0.18757435
26-03-21,Thirukattupalli,0.21998711
27-03-21,Thirukattupalli,0.215415641
28-03-21,Thirukattupalli,0.189686122
29-03-21,Thirukattupalli,0.222306759
30-03-21,Thirukattupalli,0.200454554
31-03-21,Thirukattupalli,0.200904896
01-04-21,Thirukattupalli,0.312733458
02-04-21,Thirukattupalli,0.178722823
03-04-21,Thirukattupalli,0.199488951
04-04-21,Thirukattupalli,0.184925999
05-04-21,Thirukattupalli,0.182413634
06-04-21,Thirukattupalli,0.182984621
07-04-21,Thirukattupalli,0.254873037
08-04-21,Thirukattupalli,0.246967101
09-04-21,Thirukattupalli,0.299189561
10-04-21,Thirukattupalli,0.334540775
11-04-21,Thirukattupalli,0.476953566
12-04-21,Thirukattupalli,0.376135518
13-04-21,Thirukattupalli,0.237182401
14-04-21,Thirukattupalli,0.20794938
15-04-21,Thirukattupalli,0.229520652
16-04-21,Thirukattupalli,0.203281833
17-04-21,Thirukattupalli,0.328715271
18-04-21,Thirukattupalli,0.191232459
19-04-21,Thirukattupalli,0.182868977
20-04-21,Thirukattupalli,0.255631127
21-04-21,Thirukattupalli,0.206032164
22-04-21,Thirukattupalli,0.213126614
23-04-21,Thirukattupalli,0.179912078
24-04-21,Thirukattupalli,0.200220364
25-04-21,Thirukattupalli,0.174584703
26-04-21,Thirukattupalli,0.182244723
27-04-21,Thirukattupalli,0.215415641
28-04-21,Thirukattupalli,0.348904494
29-04-21,Thirukattupalli,0.188479255
30-04-21,Thirukattupalli,0.258626791
01-05-21,Thirukattupalli,0.249046501
02-05-21,Thirukattupalli,0.210142618
03-05-21,Thirukattupalli,0.213107543
04-05-21,Thirukattupalli,0.206283404
05-05-21,Thirukattupalli,0.384666235
06-05-21,Thirukattupalli,0.246685655
07-05-21,Thirukattupalli,0.255862809
08-05-21,Thirukattupalli,0.243127887
09-05-21,Thirukattupalli,0.246503186
10-05-21,Thirukattupalli,0.466031369
11-05-21,Thirukattupalli,0.466031369
12-05-21,Thirukattupalli,0.198486656
13-05-21,Thirukattupalli,0.257166869
14-05-21,Thirukattupalli,0.248434541
15-05-21,Thirukattupalli,0.172257712
16-05-21,Thirukattupalli,0.216806072
17-05-21,Thirukattupalli,0.252417649
18-05-21,Thirukattupalli,0.249393039
19-05-21,Thirukattupalli,0.147648728
20-05-21,Thirukattupalli,0.228816752
21-05-21,Thirukattupalli,0.19468186
22-05-21,Thirukattupalli,0.313291636
23-05-21,Thirukattupalli,0.227500758
24-05-21,Thirukattupalli,0.211630076
25-05-21,Thirukattupalli,0.169033944
26-05-21,Thirukattupalli,0.253415285
27-05-21,Thirukattupalli,0.257994354
28-05-21,Thirukattupalli,0.174020261
29-05-21,Thirukattupalli,0.215192016
30-05-21,Thirukattupalli,0.221609922
31-05-21,Thirukattupalli,0.181529505
01-06-21,Thirukattupalli,0.21478674
02-06-21,Thirukattupalli,0.249667228
03-06-21,Thirukattupalli,0.20139316
04-06-21,Thirukattupalli,0.228549641
05-06-21,Thirukattupalli,0.346591919
06-06-21,Thirukattupalli,0.346591919
07-06-21,Thirukattupalli,0.178427161
08-06-21,Thirukattupalli,0.336629957
09-06-21,Thirukattupalli,0.287845975
10-06-21,Thirukattupalli,0.410475468
11-06-21,Thirukattupalli,0.389672377
12-06-21,Thirukattupalli,0.42737726
13-06-21,Thirukattupalli,0.176523763
14-06-21,Thirukattupalli,0.248434541
15-06-21,Thirukattupalli,0.161321869
16-06-21,Thirukattupalli,0.176261911
17-06-21,Thirukattupalli,0.186103941
18-06-21,Thirukattupalli,0.162359323
19-06-21,Thirukattupalli,0.316083489
20-06-21,Thirukattupalli,0.170818835
21-06-21,Thirukattupalli,0.168839182
22-06-21,Thirukattupalli,0.313291636
23-06-21,Thirukattupalli,0.216580632
24-06-21,Thirukattupalli,0.34594078
25-06-21,Thirukattupalli,0.231773173
26-06-21,Thirukattupalli,0.270691017
27-06-21,Thirukattupalli,0.257994354
28-06-21,Thirukattupalli,0.219224065
29-06-21,Thirukattupalli,0.220196599
30-06-21,Thirukattupalli,0.221609922
01-07-21,Thirukattupalli,0.266406354
02-07-21,Thirukattupalli,0.18434607
03-07-21,Thirukattupalli,0.250836073
04-07-21,Thirukattupalli,0.19171903
05-07-21,Thirukattupalli,0.179545092
06-07-21,Thirukattupalli,0.166811553
07-07-21,Thirukattupalli,0.315692949
08-07-21,Thirukattupalli,0.210060395
09-07-21,Thirukattupalli,0.261054036
10-07-21,Thirukattupalli,0.257864137
11-07-21,Thirukattupalli,0.475694456
12-07-21,Thirukattupalli,0.388387216
13-07-21,Thirukattupalli,0.261357841
14-07-21,Thirukattupalli,0.173664706
15-07-21,Thirukattupalli,0.338450444
16-07-21,Thirukattupalli,0.277950653
17-07-21,Thirukattupalli,0.252361131
18-07-21,Thirukattupalli,0.287064758
19-07-21,Thirukattupalli,0.272087529
20-07-21,Thirukattupalli,0.273447626
21-07-21,Thirukattupalli,0.30123738
22-07-21,Thirukattupalli,0.358959117
23-07-21,Thirukattupalli,0.22697763
24-07-21,Thirukattupalli,0.262098412
25-07-21,Thirukattupalli,0.227972732
26-07-21,Thirukattupalli,0.257174034
27-07-21,Thirukattupalli,0.272770496
28-07-21,Thirukattupalli,0.272807338
29-07-21,Thirukattupalli,0.350027615
30-07-21,Thirukattupalli,0.2947644
31-07-21,Thirukattupalli,0.234662064
01-08-21,Thirukattupalli,0.244146354
02-08-21,Thirukattupalli,0.212667515
03-08-21,Thirukattupalli,0.184614326
04-08-21,Thirukattupalli,0.184704165
05-08-21,Thirukattupalli,0.392642136
06-08-21,Thirukattupalli,0.208128805
07-08-21,Thirukattupalli,0.23001325
08-08-21,Thirukattupalli,0.285365708
09-08-21,Thirukattupalli,0.393533148
10-08-21,Thirukattupalli,0.338710972
11-08-21,Thirukattupalli,0.45769905
12-08-21,Thirukattupalli,0.17992061
13-08-21,Thirukattupalli,0.295485309
14-08-21,Thirukattupalli,0.327039365
15-08-21,Thirukattupalli,0.256325457
16-08-21,Thirukattupalli,0.243640898
17-08-21,Thirukattupalli,0.252361131
18-08-21,Thirukattupalli,0.341110601
19-08-21,Thirukattupalli,0.326132849
20-08-21,Thirukattupalli,0.235787169
21-08-21,Thirukattupalli,0.259376892
22-08-21,Thirukattupalli,0.25447543
23-08-21,Thirukattupalli,0.376977494
24-08-21,Thirukattupalli,0.261873174
25-08-21,Thirukattupalli,0.227972732
26-08-21,Thirukattupalli,0.455172181
27-08-21,Thirukattupalli,0.269017395
28-08-21,Thirukattupalli,0.236670254
29-08-21,Thirukattupalli,0.235226633
30-08-21,Thirukattupalli,0.34527751
31-08-21,Thirukattupalli,0.39294516
01-09-21,Thirukattupalli,0.290956635
02-09-21,Thirukattupalli,0.227490294
03-09-21,Thirukattupalli,0.173647067
04-09-21,Thirukattupalli,0.15362376
05-09-21,Thirukattupalli,0.212639034
06-09-21,Thirukattupalli,0.23012783
07-09-21,Thirukattupalli,0.25654296
08-09-21,Thirukattupalli,0.25654296
09-09-21,Thirukattupalli,0.221875275
10-09-21,Thirukattupalli,0.41366861
11-09-21,Thirukattupalli,0.476820777
12-09-21,Thirukattupalli,0.364798657
13-09-21,Thirukattupalli,0.22551666
14-09-21,Thirukattupalli,0.220559252
15-09-21,Thirukattupalli,0.256325457
16-09-21,Thirukattupalli,0.370435265
17-09-21,Thirukattupalli,0.264967553
18-09-21,Thirukattupalli,0.341110601
19-09-21,Thirukattupalli,0.36603507
20-09-21,Thirukattupalli,0.399117737
21-09-21,Thirukattupalli,0.278142255
22-09-21,Thirukattupalli,0.305636733
23-09-21,Thirukattupalli,0.240388418
24-09-21,Thirukattupalli,0.399894652
25-09-21,Thirukattupalli,0.348340452
26-09-21,Thirukattupalli,0.455172181
27-09-21,Thirukattupalli,0.346988694
28-09-21,Thirukattupalli,0.316833518
29-09-21,Thirukattupalli,0.321137245
30-09-21,Thirukattupalli,0.374183235
01-10-21,Thirukattupalli,0.253143431
02-10-21,Thirukattupalli,0.207687798
03-10-21,Thirukattupalli,0.19094424
04-10-21,Thirukattupalli,0.178119724
05-10-21,Thirukattupalli,0.323014647
06-10-21,Thirukattupalli,0.208589584
07-10-21,Thirukattupalli,0.33728853
08-10-21,Thirukattupalli,0.280046763
09-10-21,Thirukattupalli,0.280046763
10-10-21,Thirukattupalli,0.410673911
11-10-21,Thirukattupalli,0.46464371
12-10-21,Thirukattupalli,0.308774585
13-10-21,Thirukattupalli,0.475403878
14-10-21,Thirukattupalli,0.439252851
15-10-21,Thirukattupalli,0.389774848
16-10-21,Thirukattupalli,0.377931315
17-10-21,Thirukattupalli,0.399133116
18-10-21,Thirukattupalli,0.383205597
19-10-21,Thirukattupalli,0.371540474
20-10-21,Thirukattupalli,0.468987546
21-10-21,Thirukattupalli,0.427900564
22-10-21,Thirukattupalli,0.451298423
23-10-21,Thirukattupalli,0.336598363
24-10-21,Thirukattupalli,0.458345123
25-10-21,Thirukattupalli,0.446364617
26-10-21,Thirukattupalli,0.343999012
27-10-21,Thirukattupalli,0.437047903
28-10-21,Thirukattupalli,0.447257495
29-10-21,Thirukattupalli,0.401534711
30-10-21,Thirukattupalli,0.475863996
31-10-21,Thirukattupalli,0.39294516
01-11-21,Thirukattupalli,0.274323516
02-11-21,Thirukattupalli,0.202723211
03-11-21,Thirukattupalli,0.190254595
04-11-21,Thirukattupalli,0.190254595
05-11-21,Thirukattupalli,0.152327568
06-11-21,Thirukattupalli,0.24026443
07-11-21,Thirukattupalli,0.40377522
08-11-21,Thirukattupalli,0.253805303
09-11-21,Thirukattupalli,0.362705508
10-11-21,Thirukattupalli,0.424608423
11-11-21,Thirukattupalli,0.357163935
12-11-21,Thirukattupalli,0.380255939
13-11-21,Thirukattupalli,0.475403878
14-11-21,Thirukattupalli,0.310098201
15-11-21,Thirukattupalli,0.476953566
16-11-21,Thirukattupalli,0.417186103
17-11-21,Thirukattupalli,0.462858097
18-11-21,Thirukattupalli,0.434759733
19-11-21,Thirukattupalli,0.304126212
20-11-21,Thirukattupalli,0.476628391
21-11-21,Thirukattupalli,0.427900564
22-11-21,Thirukattupalli,0.276789517
23-11-21,Thirukattupalli,0.450107473
24-11-21,Thirukattupalli,0.378562325
25-11-21,Thirukattupalli,0.441621035
26-11-21,Thirukattupalli,0.375794069
27-11-21,Thirukattupalli,0.251430019
28-11-21,Thirukattupalli,0.475073889
29-11-21,Thirukattupalli,0.401534711
30-11-21,Thirukattupalli,0.242417588
01-12-21,Thirukattupalli,0.343767596
02-12-21,Thirukattupalli,0.179890539
03-12-21,Thirukattupalli,0.2154481
04-12-21,Thirukattupalli,0.198775484
05-12-21,Thirukattupalli,0.151218062
06-12-21,Thirukattupalli,0.169983352
07-12-21,Thirukattupalli,0.28771684
08-12-21,Thirukattupalli,0.413057909
09-12-21,Thirukattupalli,0.218011846
10-12-21,Thirukattupalli,0.412135308
11-12-21,Thirukattupalli,0.464228951
12-12-21,Thirukattupalli,0.351733408
13-12-21,Thirukattupalli,0.181775239
14-12-21,Thirukattupalli,0.354713086
15-12-21,Thirukattupalli,0.375285018
16-12-21,Thirukattupalli,0.169159532
17-12-21,Thirukattupalli,0.311091278
18-12-21,Thirukattupalli,0.312056357
19-12-21,Thirukattupalli,0.32670828
20-12-21,Thirukattupalli,0.309935104
21-12-21,Thirukattupalli,0.310482437
22-12-21,Thirukattupalli,0.29671314
23-12-21,Thirukattupalli,0.289563074
24-12-21,Thirukattupalli,0.212085358
25-12-21,Thirukattupalli,0.321764777
26-12-21,Thirukattupalli,0.263240135
27-12-21,Thirukattupalli,0.294966721
28-12-21,Thirukattupalli,0.301053236
29-12-21,Thirukattupalli,0.26144267
30-12-21,Thirukattupalli,0.282166629
31-12-21,Thirukattupalli,0.27641256
01-01-22,Thirukattupalli,0.215675745
02-01-22,Thirukattupalli,0.215675745
03-01-22,Thirukattupalli,0.209103541
04-01-22,Thirukattupalli,0.190494135
05-01-22,Thirukattupalli,0.217766845
06-01-22,Thirukattupalli,0.217766845
07-01-22,Thirukattupalli,0.245134123
08-01-22,Thirukattupalli,0.245134123
10-01-22,Thirukattupalli,0.325830137
11-01-22,Thirukattupalli,0.386701696
12-01-22,Thirukattupalli,0.403831509
13-01-22,Thirukattupalli,0.246924127
14-01-22,Thirukattupalli,0.196843501
15-01-22,Thirukattupalli,0.236965424
16-01-22,Thirukattupalli,0.252169228
17-01-22,Thirukattupalli,0.217432623
18-01-22,Thirukattupalli,0.239939877
19-01-22,Thirukattupalli,0.197519242
20-01-22,Thirukattupalli,0.252782022
21-01-22,Thirukattupalli,0.206381827
22-01-22,Thirukattupalli,0.172134597
23-01-22,Thirukattupalli,0.211843401
24-01-22,Thirukattupalli,0.235822834
25-01-22,Thirukattupalli,0.21121734
26-01-22,Thirukattupalli,0.227338537
27-01-22,Thirukattupalli,0.196389377
28-01-22,Thirukattupalli,0.234106167
29-01-22,Thirukattupalli,0.206789364
30-01-22,Thirukattupalli,0.170371331
31-01-22,Thirukattupalli,0.216561723
01-02-22,Thirukattupalli,0.347157381
02-02-22,Thirukattupalli,0.202898521
03-02-22,Thirukattupalli,0.202898521
04-02-22,Thirukattupalli,0.198957975
05-02-22,Thirukattupalli,0.187745509
06-02-22,Thirukattupalli,0.181283219
07-02-22,Thirukattupalli,0.229199763
08-02-22,Thirukattupalli,0.262567026
10-02-22,Thirukattupalli,0.473723474
11-02-22,Thirukattupalli,0.429374895
12-02-22,Thirukattupalli,0.389536535
13-02-22,Thirukattupalli,0.242832992
14-02-22,Thirukattupalli,0.208677404
15-02-22,Thirukattupalli,0.183431799
16-02-22,Thirukattupalli,0.219155627
17-02-22,Thirukattupalli,0.217432623
18-02-22,Thirukattupalli,0.209341843
19-02-22,Thirukattupalli,0.20669148
20-02-22,Thirukattupalli,0.162765082
21-02-22,Thirukattupalli,0.215756178
22-02-22,Thirukattupalli,0.216065049
23-02-22,Thirukattupalli,0.172783131
24-02-22,Thirukattupalli,0.210881373
25-02-22,Thirukattupalli,0.21121734
26-02-22,Thirukattupalli,0.21998711
27-02-22,Thirukattupalli,0.20901552
28-02-22,Thirukattupalli,0.182736797
01-03-22,Thirukattupalli,0.235425246
02-03-22,Thirukattupalli,0.273861325
03-03-22,Thirukattupalli,0.227908371
04-03-22,Thirukattupalli,0.227908371
05-03-22,Thirukattupalli,0.152938071
06-03-22,Thirukattupalli,0.205586642
07-03-22,Thirukattupalli,0.290661528
08-03-22,Thirukattupalli,0.340657274
10-03-22,Thirukattupalli,0.284655698
11-03-22,Thirukattupalli,0.380513354
12-03-22,Thirukattupalli,0.237822968
13-03-22,Thirukattupalli,0.221117883
14-03-22,Thirukattupalli,0.20794938
15-03-22,Thirukattupalli,0.221307492
16-03-22,Thirukattupalli,0.165570266
17-03-22,Thirukattupalli,0.21165226
18-03-22,Thirukattupalli,0.209341843
19-03-22,Thirukattupalli,0.182868977
20-03-22,Thirukattupalli,0.184250296
21-03-22,Thirukattupalli,0.280204345
22-03-22,Thirukattupalli,0.213126614
23-03-22,Thirukattupalli,0.18673185
24-03-22,Thirukattupalli,0.189740504
25-03-22,Thirukattupalli,0.222378359
26-03-22,Thirukattupalli,0.21998711
27-03-22,Thirukattupalli,0.215415641
28-03-22,Thirukattupalli,0.197162341
29-03-22,Thirukattupalli,0.222306759
30-03-22,Thirukattupalli,0.258626791
31-03-22,Thirukattupalli,0.200904896
01-04-22,Thirukattupalli,0.307370758
02-04-22,Thirukattupalli,0.178722823
03-04-22,Thirukattupalli,0.19989034
04-04-22,Thirukattupalli,0.184925999
05-04-22,Thirukattupalli,0.185783382
06-04-22,Thirukattupalli,0.182984621
07-04-22,Thirukattupalli,0.246967101
08-04-22,Thirukattupalli,0.246967101
10-04-22,Thirukattupalli,0.334540775
11-04-22,Thirukattupalli,0.466427916
12-04-22,Thirukattupalli,0.376135518
13-04-22,Thirukattupalli,0.253436019
14-04-22,Thirukattupalli,0.20794938
15-04-22,Thirukattupalli,0.304508931
16-04-22,Thirukattupalli,0.203281833
17-04-22,Thirukattupalli,0.328715271
18-04-22,Thirukattupalli,0.27784959
19-04-22,Thirukattupalli,0.182868977
20-04-22,Thirukattupalli,0.255631127
21-04-22,Thirukattupalli,0.195490816
22-04-22,Thirukattupalli,0.213126614
23-04-22,Thirukattupalli,0.174945284
24-04-22,Thirukattupalli,0.200220364
25-04-22,Thirukattupalli,0.174584703
26-04-22,Thirukattupalli,0.179960315
27-04-22,Thirukattupalli,0.215415641
28-04-22,Thirukattupalli,0.348904494
29-04-22,Thirukattupalli,0.179364444
30-04-22,Thirukattupalli,0.258626791
01-05-22,Thirukattupalli,0.249046501
02-05-22,Thirukattupalli,0.204071135
03-05-22,Thirukattupalli,0.213107543
04-05-22,Thirukattupalli,0.192835288
05-05-22,Thirukattupalli,0.384666235
06-05-22,Thirukattupalli,0.19358058
07-05-22,Thirukattupalli,0.255862809
08-05-22,Thirukattupalli,0.246503186
10-05-22,Thirukattupalli,0.466031369
11-05-22,Thirukattupalli,0.466031369
12-05-22,Thirukattupalli,0.198486656
13-05-22,Thirukattupalli,0.257166869
14-05-22,Thirukattupalli,0.248434541
15-05-22,Thirukattupalli,0.324522087
16-05-22,Thirukattupalli,0.216806072
17-05-22,Thirukattupalli,0.186103941
18-05-22,Thirukattupalli,0.249393039
19-05-22,Thirukattupalli,0.147648728
20-05-22,Thirukattupalli,0.213139146
21-05-22,Thirukattupalli,0.19468186
22-05-22,Thirukattupalli,0.313291636
23-05-22,Thirukattupalli,0.180020417
24-05-22,Thirukattupalli,0.211630076
25-05-22,Thirukattupalli,0.231773173
26-05-22,Thirukattupalli,0.253415285
27-05-22,Thirukattupalli,0.257994354
28-05-22,Thirukattupalli,0.25880785
29-05-22,Thirukattupalli,0.215192016
30-05-22,Thirukattupalli,0.221609922
31-05-22,Thirukattupalli,0.254459256
01-06-22,Thirukattupalli,0.21478674
02-06-22,Thirukattupalli,0.249667228
03-06-22,Thirukattupalli,0.228549641
04-06-22,Thirukattupalli,0.228549641
05-06-22,Thirukattupalli,0.346591919
06-06-22,Thirukattupalli,0.346591919
07-06-22,Thirukattupalli,0.178427161
08-06-22,Thirukattupalli,0.336629957
10-06-22,Thirukattupalli,0.352777092
11-06-22,Thirukattupalli,0.389672377
12-06-22,Thirukattupalli,0.375298863
13-06-22,Thirukattupalli,0.240207048
14-06-22,Thirukattupalli,0.248434541
15-06-22,Thirukattupalli,0.161321869
16-06-22,Thirukattupalli,0.366304356
17-06-22,Thirukattupalli,0.186103941
18-06-22,Thirukattupalli,0.176122546
19-06-22,Thirukattupalli,0.316083489
20-06-22,Thirukattupalli,0.170818835
21-06-22,Thirukattupalli,0.286057543
22-06-22,Thirukattupalli,0.313291636
23-06-22,Thirukattupalli,0.216580632
24-06-22,Thirukattupalli,0.265402224
25-06-22,Thirukattupalli,0.231773173
26-06-22,Thirukattupalli,0.239302365
27-06-22,Thirukattupalli,0.257994354
28-06-22,Thirukattupalli,0.219224065
29-06-22,Thirukattupalli,0.239912445
30-06-22,Thirukattupalli,0.221609922
01-07-22,Thirukattupalli,0.272248394
02-07-22,Thirukattupalli,0.18434607
03-07-22,Thirukattupalli,0.250836073
04-07-22,Thirukattupalli,0.16820261
05-07-22,Thirukattupalli,0.24750893
06-07-22,Thirukattupalli,0.166811553
07-07-22,Thirukattupalli,0.24900669
10-07-22,Thirukattupalli,0.257864137
11-07-22,Thirukattupalli,0.472980248
12-07-22,Thirukattupalli,0.388387216
13-07-22,Thirukattupalli,0.261357841
14-07-22,Thirukattupalli,0.173664706
15-07-22,Thirukattupalli,0.264056136
16-07-22,Thirukattupalli,0.277950653
17-07-22,Thirukattupalli,0.252361131
18-07-22,Thirukattupalli,0.290759912
19-07-22,Thirukattupalli,0.272087529
20-07-22,Thirukattupalli,0.235787169
21-07-22,Thirukattupalli,0.30123738
22-07-22,Thirukattupalli,0.358959117
23-07-22,Thirukattupalli,0.400790331
24-07-22,Thirukattupalli,0.262098412
25-07-22,Thirukattupalli,0.227972732
26-07-22,Thirukattupalli,0.42820506
27-07-22,Thirukattupalli,0.272770496
28-07-22,Thirukattupalli,0.236670254
29-07-22,Thirukattupalli,0.350027615
30-07-22,Thirukattupalli,0.2947644
31-07-22,Thirukattupalli,0.414859377
01-08-22,Thirukattupalli,0.244146354
02-08-22,Thirukattupalli,0.206003779
03-08-22,Thirukattupalli,0.184614326
04-08-22,Thirukattupalli,0.184704165
05-08-22,Thirukattupalli,0.392642136
06-08-22,Thirukattupalli,0.306272515
07-08-22,Thirukattupalli,0.23001325
10-08-22,Thirukattupalli,0.45769905
11-08-22,Thirukattupalli,0.45769905
12-08-22,Thirukattupalli,0.17992061
01-09-22,Thirukattupalli,0.227490294
02-09-22,Thirukattupalli,0.227490294
03-09-22,Thirukattupalli,0.252124351
04-09-22,Thirukattupalli,0.15362376
05-09-22,Thirukattupalli,0.23012783
06-09-22,Thirukattupalli,0.23012783
07-09-22,Thirukattupalli,0.25654296
10-09-22,Thirukattupalli,0.41366861
11-09-22,Thirukattupalli,0.387423224
12-09-22,Thirukattupalli,0.387831512
20-09-22,Thirukattupalli,0.21171644
22-09-22,Thirukattupalli,0.404709564
23-09-22,Thirukattupalli,0.240388418
24-09-22,Thirukattupalli,0.399894652
25-09-22,Thirukattupalli,0.263283523
26-09-22,Thirukattupalli,0.455172181
27-09-22,Thirukattupalli,0.346988694
28-09-22,Thirukattupalli,0.361877503
29-09-22,Thirukattupalli,0.321137245
30-09-22,Thirukattupalli,0.374183235
01-10-22,Thirukattupalli,0.253143431
02-10-22,Thirukattupalli,0.19094424
03-10-22,Thirukattupalli,0.19094424
04-10-22,Thirukattupalli,0.255132976
05-10-22,Thirukattupalli,0.323014647
06-10-22,Thirukattupalli,0.173276903
07-10-22,Thirukattupalli,0.233055078
10-10-22,Thirukattupalli,0.410673911
11-10-22,Thirukattupalli,0.46464371
12-10-22,Thirukattupalli,0.308774585
13-10-22,Thirukattupalli,0.475403878
14-10-22,Thirukattupalli,0.429079874
15-10-22,Thirukattupalli,0.389774848
16-10-22,Thirukattupalli,0.417186103
17-10-22,Thirukattupalli,0.399133116
18-10-22,Thirukattupalli,0.383205597
19-10-22,Thirukattupalli,0.433699859
20-10-22,Thirukattupalli,0.468987546
21-10-22,Thirukattupalli,0.427900564
22-10-22,Thirukattupalli,0.476463768
23-10-22,Thirukattupalli,0.336598363
24-10-22,Thirukattupalli,0.378562325
25-10-22,Thirukattupalli,0.446364617
26-10-22,Thirukattupalli,0.343999012
27-10-22,Thirukattupalli,0.459145976
28-10-22,Thirukattupalli,0.447257495
29-10-22,Thirukattupalli,0.401534711
30-10-22,Thirukattupalli,0.459391777
31-10-22,Thirukattupalli,0.39294516
01-11-22,Thirukattupalli,0.274323516
02-11-22,Thirukattupalli,0.202723211
03-11-22,Thirukattupalli,0.190254595
04-11-22,Thirukattupalli,0.190254595
05-11-22,Thirukattupalli,0.152327568
06-11-22,Thirukattupalli,0.24026443
07-11-22,Thirukattupalli,0.40377522
10-11-22,Thirukattupalli,0.4048004
11-11-22,Thirukattupalli,0.357163935
12-11-22,Thirukattupalli,0.22548999
13-11-22,Thirukattupalli,0.475403878
14-11-22,Thirukattupalli,0.310098201
15-11-22,Thirukattupalli,0.47501757
16-11-22,Thirukattupalli,0.417186103
18-11-22,Thirukattupalli,0.434759733
19-11-22,Thirukattupalli,0.304126212
20-11-22,Thirukattupalli,0.410590996
21-11-22,Thirukattupalli,0.427900564
22-11-22,Thirukattupalli,0.276789517
23-11-22,Thirukattupalli,0.396629227
24-11-22,Thirukattupalli,0.378562325
25-11-22,Thirukattupalli,0.272524006
26-11-22,Thirukattupalli,0.375794069
27-11-22,Thirukattupalli,0.251430019
28-11-22,Thirukattupalli,0.425023672
29-11-22,Thirukattupalli,0.401534711
30-11-22,Thirukattupalli,0.242417588
01-12-22,Thirukattupalli,0.25776424
02-12-22,Thirukattupalli,0.179890539
03-12-22,Thirukattupalli,0.20650954
04-12-22,Thirukattupalli,0.198775484
05-12-22,Thirukattupalli,0.243662813
06-12-22,Thirukattupalli,0.169983352
07-12-22,Thirukattupalli,0.413057909
10-12-22,Thirukattupalli,0.412135308
11-12-22,Thirukattupalli,0.394521045
12-12-22,Thirukattupalli,0.351733408
13-12-22,Thirukattupalli,0.181775239
14-12-22,Thirukattupalli,0.448686265
15-12-22,Thirukattupalli,0.375285018
16-12-22,Thirukattupalli,0.169159532
17-12-22,Thirukattupalli,0.324535406
18-12-22,Thirukattupalli,0.312056357
19-12-22,Thirukattupalli,0.199098821
20-12-22,Thirukattupalli,0.309935104
21-12-22,Thirukattupalli,0.310482437
22-12-22,Thirukattupalli,0.194040225
23-12-22,Thirukattupalli,0.289563074
24-12-22,Thirukattupalli,0.212085358
25-12-22,Thirukattupalli,0.281658312
26-12-22,Thirukattupalli,0.263240135
27-12-22,Thirukattupalli,0.198067946
28-12-22,Thirukattupalli,0.301053236
29-12-22,Thirukattupalli,0.26144267
30-12-22,Thirukattupalli,0.29027957
31-12-22,Thirukattupalli,0.27641256
01-01-23,Thirukattupalli,0.215675745
02-01-23,Thirukattupalli,0.215675745
03-01-23,Thirukattupalli,0.18082625
04-01-23,Thirukattupalli,0.190494135
05-01-23,Thirukattupalli,0.217766845
06-01-23,Thirukattupalli,0.217766845
07-01-23,Thirukattupalli,0.245134123
08-01-23,Thirukattupalli,0.245134123
09-01-23,Thirukattupalli,0.237029794
10-01-23,Thirukattupalli,0.30248038
11-01-23,Thirukattupalli,0.386701696
12-01-23,Thirukattupalli,0.399319958
13-01-23,Thirukattupalli,0.246924127
14-01-23,Thirukattupalli,0.196843501
15-01-23,Thirukattupalli,0.157773414
16-01-23,Thirukattupalli,0.252169228
17-01-23,Thirukattupalli,0.217432623
18-01-23,Thirukattupalli,0.249211693
19-01-23,Thirukattupalli,0.197519242
20-01-23,Thirukattupalli,0.162765082
21-01-23,Thirukattupalli,0.206381827
22-01-23,Thirukattupalli,0.172134597
23-01-23,Thirukattupalli,0.157413835
24-01-23,Thirukattupalli,0.235822834
25-01-23,Thirukattupalli,0.21121734
26-01-23,Thirukattupalli,0.223678742
27-01-23,Thirukattupalli,0.196389377
28-01-23,Thirukattupalli,0.182736797
29-01-23,Thirukattupalli,0.206789364
30-01-23,Thirukattupalli,0.170371331
31-01-23,Thirukattupalli,0.179920756
01-02-23,Thirukattupalli,0.26343053
02-02-23,Thirukattupalli,0.202898521
03-02-23,Thirukattupalli,0.202898521
04-02-23,Thirukattupalli,0.162953806
05-02-23,Thirukattupalli,0.444854003
06-02-23,Thirukattupalli,0.181283219
07-02-23,Thirukattupalli,0.203027644
08-02-23,Thirukattupalli,0.262567026
09-02-23,Thirukattupalli,0.262567026
10-02-23,Thirukattupalli,0.473723474
11-02-23,Thirukattupalli,0.390529288
12-02-23,Thirukattupalli,0.389536535
13-02-23,Thirukattupalli,0.221117883
14-02-23,Thirukattupalli,0.208677404
15-02-23,Thirukattupalli,0.183431799
16-02-23,Thirukattupalli,0.170639537
17-02-23,Thirukattupalli,0.217432623
18-02-23,Thirukattupalli,0.209341843
19-02-23,Thirukattupalli,0.211273405
20-02-23,Thirukattupalli,0.162765082
21-02-23,Thirukattupalli,0.280204345
22-02-23,Thirukattupalli,0.216065049
23-02-23,Thirukattupalli,0.172783131
24-02-23,Thirukattupalli,0.152255063
25-02-23,Thirukattupalli,0.21121734
26-02-23,Thirukattupalli,0.21998711
27-02-23,Thirukattupalli,0.206795193
28-02-23,Thirukattupalli,0.182736797
